"data_set1","data_set2","cor","p","p_adjust","Mass","Metabolite","KEGG","HMDB","CAS","ChEBI","ppm","Mode","med","Ions","MSMS","Used.for.Quant","Super.pathway","Sub.pathway","true_name","mean_int","class"
"Sweets_Sweeteners","pHILIC_768.5548_4.4",-0.414648951954949,0.000537198367431796,0.00648475172114097,"768.5548_4.4","PC(35:4)",NA,NA,NA,NA,"1.322408025","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:4)",2871776.32608563,"IR"
"Sweets_Sweeteners","nHILIC_238.0929_7.3",0.405054589245925,0.000741795331115511,0.00783521318490758,"238.0929_7.3","ethyl glucuronide",NA,"HMDB10325",NA,NA,"-1.346310153","nHILIC",3e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","ethyl glucuronide",327738.502754612,"IR"
"Sweets_Sweeteners","pHILIC_776.5554_3",-0.406779418496985,0.000700477830417786,0.00783521318490758,"776.5554_3","PE(P-40:6)",NA,NA,NA,NA,"-4.474728145","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-40:6)",2494677.80316315,"IR"
"Sweets_Sweeteners","pHILIC_764.5577_5",-0.393907880210946,0.00106651258097004,0.0106023897755257,"764.5577_5","PC(P-36:5)",NA,NA,NA,NA,"-1.532795961","pHILIC",1e+05,"[M-H]-","YES","Y",NA,NA,"PC(P-36:5)",216697.931495116,"IR"
"Sweets_Sweeteners","nRPLC_355.2852_11",0.388215943682446,0.00127762949642591,0.01199552138311,"355.2852_11","MG(18:1)",NA,"HMDB11536",NA,"HMDB","-0.504551766","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(18:1)",23992.936959735,"IR"
"Sweets_Sweeteners","nRPLC_172.9914_0.9",0.383019895563626,0.00150247646318995,0.0133641327515316,"172.9914_0.9","Phenol sulphate","C00850","HMDB60015",NA,"HMDB","0.003620717","nRPLC",1e+06,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","Phenol sulphate",2244594.12642679,"IR"
"Sweets_Sweeteners","pHILIC_816.5884_5",-0.379721159620973,0.00166308823018299,0.0135259912197273,"816.5884_5","PC(P-40:7)",NA,NA,NA,NA,"-2.170838629","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-40:7)",183312.274582332,"IR"
"Sweets_Sweeteners","pHILIC_764.5217_4.2",-0.379376193770761,0.00168074447109037,0.0135259912197273,"764.5217_4.2","PE(38:6)",NA,NA,NA,NA,"-1.027958319","pHILIC",1e+06,"[M+H]+","YES","Y",NA,NA,"PE(38:6)",1872642.66880632,"IR"
"Sweets_Sweeteners","pHILIC_782.5665_5.1",-0.368488209123442,0.00233210248187398,0.0179147872471228,"782.5665_5.1","PC(36:4)",NA,NA,NA,NA,"-3.755381454","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:4)",71577205.8319258,"IR"
"Sweets_Sweeteners","nHILIC_188.0023_1.6",0.36109300370952,0.00289487863768373,0.0184567371770984,"188.0023_1.6","2-Aminophenol sulfate",NA,"HMDB61116",NA,NA,"0.008428144","nHILIC",8e+05,"[M-H]-","YES","Y","Xenobiotics","Chemical","2-Aminophenol sulfate",1302559.29399942,"IR"
"Sweets_Sweeteners","nHILIC_131.0349_5.1",0.365211033546427,0.00256815311920266,0.0184567371770984,"131.0349_5.1","Ethylmalonate",NA,"HMDB00622",NA,NA,"-0.596354892","nHILIC",2e+05,"[M-H]-","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Ethylmalonate",219116.61201105,"IR"
"Sweets_Sweeteners","pHILIC_280.1384_8",0.359950304330692,0.00299187364889516,0.0184567371770984,"280.1384_8","N-(1-Deoxy-1-fructosyl)valine",NA,"HMDB37844",NA,"HMDB","-2.443407242","pHILIC",90000,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","N-(1-Deoxy-1-fructosyl)valine",122188.384102992,"IR"
"Sweets_Sweeteners","pHILIC_758.5668_5.1",-0.358915406780056,0.00308220468220226,0.0184567371770984,"758.5668_5.1","PC(34:2)",NA,NA,NA,NA,"-3.478344514","pHILIC",9e+07,"[M+H]+","YES","Y",NA,NA,"PC(34:2)",134071959.911157,"IR"
"Sweets_Sweeteners","pHILIC_786.5972_5.1",-0.357966750691972,0.00316713241500506,0.0184567371770984,"786.5972_5.1","PC(36:2)",NA,NA,NA,NA,"-4.500033554","pHILIC",4e+07,"[M+H]+","YES","Y",NA,NA,"PC(36:2)",60016902.0548643,"IR"
"Sweets_Sweeteners","pRPLC_706.4648_11.2",-0.361200805537711,0.00288587441967521,0.0184567371770984,"706.4648_11.2","PS(30:1)",NA,NA,NA,NA,"-0.799357840943465|-0.799357840943465|-0.799357840943465|-0.799357840943465|-4.15811713242703","pRPLC",1e+05,"[M+H]+","YES","Y",NA,NA,"PS(30:1)",195700.053012678,"IR"
"Sweets_Sweeteners","pHILIC_731.6033_5.7",-0.362278823819624,0.00279719549701497,0.0184567371770984,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591,"IR"
"Sweets_Sweeteners","nRPLC_495.2962_9.1",-0.35639284400038,0.00331263523571433,0.0186611784945241,"495.2962_9.1","Pregnanediol-3-glucuronide","C03033","HMDB10318",NA,"HMDB","-0.278829397","nRPLC",50000,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanediol-3-glucuronide",91095.2326315556,"IR"
"Sweets_Sweeteners","pHILIC_724.5254_4.4",-0.354085884877086,0.00353664973360012,0.0192804453218845,"724.5254_4.4","PE(P-36:4)",NA,NA,NA,NA,"-2.99956413","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"PE(P-36:4)",3189886.13057085,"IR"
"Sweets_Sweeteners","nRPLC_397.2054_9.6",-0.352490417819855,0.00369934696781383,0.0192808339628799,"397.2054_9.6","Pregnanolone sulfate",NA,NA,NA,NA,"2.198993262","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanolone sulfate",2492431.77938838,"IR"
"Sweets_Sweeteners","pHILIC_785.6497_5.6",-0.351865167216346,0.00376489657263336,0.0192808339628799,"785.6497_5.6","SM(d18:1/22:1)","C00550","HMDB12104",NA,"HMDB","-4.33968635","pHILIC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/22:1)",7113340.70454638,"IR"
"Sweets_Sweeteners","pHILIC_298.1139_4.7",0.350355941621668,0.00392738371250018,0.0195214072768391,"298.1139_4.7","1-Methylguanosine","C04545","HMDB01563","2140-65-0","HMDB","-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-0.0876856932803102","pHILIC",60000,"[M+H]+","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","1-Methylguanosine",56831.8762373089,"IR"
"Sweets_Sweeteners","pHILIC_813.6806_5.6",-0.347790258110715,0.00421791781148719,0.0203665174326096,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077,"IR"
"Sweets_Sweeteners","nHILIC_88.988_11",0.345936066665825,0.00443957258906746,0.0208413268764556,"88.988_11","Oxalate (ethanedioate)","C00209","HMDB02329",NA,NA,"-0.317261083","nHILIC",2e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Ascorbate and Aldarate Metabolism","Oxalate (ethanedioate)",185575.736972802,"IR"
"Sweets_Sweeteners","pHILIC_778.5358_5.1",-0.344168116683488,0.00466045121971971,0.0212869258414225,"778.5358_5.1","PC(36:6)",NA,NA,NA,NA,"-3.003008816","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PC(36:6)",181056.080780301,"IR"
"Sweets_Sweeteners","pHILIC_772.5828_5.1",-0.342615770357534,0.00486234416157407,0.0216246358764741,"772.5828_5.1","PC(35:2)",NA,NA,NA,NA,"-2.961624547","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:2)",2494047.15408437,"IR"
"Sweets_Sweeteners","pHILIC_728.5563_4.5",-0.341623993538174,0.00499533953108824,0.0216464713013824,"728.5563_4.5","PE(P-36:2)",NA,NA,NA,NA,"-3.532912463","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(P-36:2)",919968.524424057,"IR"
"Sweets_Sweeteners","pHILIC_703.5724_5.7",-0.336061419203504,0.00580246353321629,0.0245154084278388,"703.5724_5.7","SM(d18:1/16:0)","C00550","HMDB13464",NA,"HMDB","-3.494027714","pHILIC",1e+07,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/16:0)",15280610.1709847,"IR"
"Sweets_Sweeteners","pHILIC_742.5724_5.1",-0.332848924723404,0.00631909622388115,0.0257325339924732,"742.5724_5.1","PC(P-34:2)",NA,NA,NA,NA,"-2.85939959","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(P-34:2)",2459365.77942056,"IR"
"Sweets_Sweeteners","pRPLC_730.4663_11.3",-0.332396157045,0.00639506761943122,0.0257325339924732,"730.4663_11.3","PS(32:3)",NA,NA,NA,NA,"1.283261944","pRPLC",50000,"[M+H]+","YES","Y",NA,NA,"PS(32:3)",88801.3255105558,"IR"
"Sweets_Sweeteners","nHILIC_746.5159_4.2",-0.323750450424059,0.00800787373221155,0.0314728060638082,"746.5159_4.2","PE(P-38:6)",NA,NA,NA,NA,"3.865781125","nHILIC",9e+05,"[M-H]-","YES","Y",NA,NA,"PE(P-38:6)",1015193.5966055,"IR"
"Sweets_Sweeteners","nHILIC_512.2684_5.7",-0.322607751045232,0.00824563420187478,0.0316707313662918,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317,"IR"
"Sweets_Sweeteners","pRPLC_704.4472_10.9",-0.317325461463859,0.00942662986911179,0.0354022321751087,"704.4472_10.9","PS(30:2)",NA,NA,NA,NA,"-3.57365132211743|-3.57365132211743|-3.87512554039268","pRPLC",90000,"[M+H]+","YES","Y",NA,NA,"PS(30:2)",106832.863585519,"IR"
"Sweets_Sweeteners","nHILIC_217.0651_5",-0.316118080988117,0.00971638272876589,0.0356971452426399,"217.0651_5","Cys-Pro or Pro-Cys",NA,NA,NA,NA,"-0.609953447563239|-0.609953447563239|3.47380534854027","nHILIC",2e+06,"[M-H]-","YES","Y","Peptide","Dipeptide","Cys-Pro or Pro-Cys",1815250.46724771,"IR"
"Sweets_Sweeteners","pRPLC_310.3104_11.1",-0.304173638424522,0.0130264513483134,0.0458639641221867,"310.3104_11.1","Oleoyl Ethyl Amide",NA,NA,NA,NA,"-0.145084214","pRPLC",1e+05,"[M+H]+","YES","Y","Lipid","Long Chain Fatty Acid","Oleoyl Ethyl Amide",180217.381895923,"IR"
"Sweets_Sweeteners","pHILIC_738.5049_3.9",-0.305014492684414,0.0127651230740686,0.0458639641221867,"738.5049_3.9","PE(36:5)",NA,NA,NA,NA,"-2.623462026","pHILIC",1e+05,"[M+H]+","YES","Y",NA,NA,"PE(36:5)",231362.231873159,"IR"
"Sweets_Sweeteners","nRPLC_371.1881_9.5",-0.302707533561121,0.0134931577692604,0.0465376257756124,"371.1881_9.5","5alpha-Androstan-3alpha,17alpha-diol monosulfate",NA,NA,NA,NA,"4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|4.58359800172553|0.990313205912641|0.990313205912641|4.58359800172553|4.58359800172553|4.58359800172553","nRPLC",1e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17alpha-diol monosulfate",267847.509900224,"IR"
"Sweets_Sweeteners","nRPLC_464.3015_8.8",-0.299495039081021,0.0145664679402168,0.0492346616379328,"464.3015_8.8","Glycocholic acid","C01921","HMDB00138","475-31-0","HMDB","-0.554713367","nRPLC",2e+05,"[M-H]-","YES","Y","Lipid","Primary Bile Acid Metabolism","Glycocholic acid",654751.648961264,"IR"
"Sweets_Sweeteners","pHILIC_309.1649_15.6",0.29839546043347,0.0149503461749256,0.0495413432071065,"309.1649_15.6","Fructoselysine","C16488",NA,NA,NA,"-2.372591014","pHILIC",3e+05,"[M+H]+","YES","Y","Carbohydrate","Pentose Metabolism","Fructoselysine",352298.913520897,"IR"
"Tea","pHILIC_269.1239_8.3",-0.91371281512567,2.88131863119292e-09,2.43471424335801e-07,"269.1239_8.3","Acetylcarnosine",NA,"HMDB12881","56353-15-2","HMDB","-1.995474954","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","Acetylcarnosine",264298.064385321,"IS"
"Tea","pHILIC_179.0484_7.4",-0.9174498818542,1.88014021296034e-09,2.43471424335801e-07,"179.0484_7.4","Cys-Gly or Gly-Cys",NA,NA,NA,NA,"-0.52171094","pHILIC",1e+05,"[M+H]+","YES","Y","Peptide","Dipeptide","Cys-Gly or Gly-Cys",141483.331294597,"IS"
"Tea","pRPLC_730.4663_11.3",0.904992992759099,7.27069662529311e-09,4.09582576558179e-07,"730.4663_11.3","PS(32:3)",NA,NA,NA,NA,"1.283261944","pRPLC",50000,"[M+H]+","YES","Y",NA,NA,"PS(32:3)",88801.3255105558,"IS"
"Tea","nRPLC_397.2054_9.6",-0.894404637028263,1.99905550757045e-08,8.44600951948516e-07,"397.2054_9.6","Pregnanolone sulfate",NA,NA,NA,NA,"2.198993262","nRPLC",2e+06,"[M-H]-","YES","Y","Lipid","Progestin Steroids","Pregnanolone sulfate",2492431.77938838,"IS"
"Tea","pHILIC_104.0705_8.1",-0.865130947654775,2.0356979356963e-07,6.34599081097896e-06,"104.0705_8.1","2-Aminobutyrate","C02261","HMDB00650",NA,NA,"-1.053110896","pHILIC",2e+05,"[M+H]+","YES","Y","Amino Acid","Glutathione Metabolism","2-Aminobutyrate",184792.635611111,"IS"
"Tea","nRPLC_415.3217_11.4",-0.861393880926245,2.63250514067786e-07,6.34599081097896e-06,"415.3217_11.4","Dihydroxyvitamin D3",NA,"HMDB00430",NA,"HMDB","-0.048038933","nRPLC",3e+05,"[M-H]-","YES","Y","Cofactors and Vitamins","Vitamin D Metabolism","Dihydroxyvitamin D3",352330.728501529,"IS"
"Tea","pHILIC_768.5548_4.4",0.86077103647149,2.74578025488486e-07,6.34599081097896e-06,"768.5548_4.4","PC(35:4)",NA,NA,NA,NA,"1.322408025","pHILIC",2e+06,"[M+H]+","YES","Y",NA,NA,"PC(35:4)",2871776.32608563,"IS"
"Tea","pHILIC_716.5208_3.9",0.857656814197715,3.37952173365743e-07,6.34599081097896e-06,"716.5208_3.9","PE(34:2)",NA,NA,NA,NA,"-2.354757741","pHILIC",8e+05,"[M+H]+","YES","Y",NA,NA,"PE(34:2)",1036554.92362895,"IS"
"Tea","nHILIC_742.5417_4.6",0.857656814197715,3.37952173365743e-07,6.34599081097896e-06,"742.5417_4.6","PE(36:2)",NA,NA,NA,NA,"3.328645545","nHILIC",4e+06,"[M-H]-","YES","Y",NA,NA,"PE(36:2)",4361437.97657492,"IS"
"Tea","nHILIC_969.5442_9.2",0.827760280369472,1.99500042384208e-06,3.37155071629311e-05,"969.5442_9.2","PIP(38:2)",NA,NA,NA,NA,"-3.379307608","nHILIC",90000,"[M-H]-","YES","Y",NA,NA,"PIP(38:2)",99117.3563546428,"IS"
"Tea","nRPLC_377.2696_10.5",-0.819040458002901,3.14551358885979e-06,4.83265269561186e-05,"377.2696_10.5","MG(20:4)",NA,"HMDB04666","53847-30-6","HMDB","-0.342881119","nRPLC",60000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:4)",69317.8171140673,"IS"
"Tea","pRPLC_382.2719_9.6",0.80284650217927,6.89717292112578e-06,9.71351853058548e-05,"382.2719_9.6","Sphinganine 1-phosphate","C01120","HMDB01383","19794-97-9","HMDB","0.551042475","pRPLC",40000,"[M+H]+","YES","Y","Lipid","Sphingolipid Metabolism","Sphinganine 1-phosphate",52742.9095773293,"IS"
"Tea","pHILIC_146.0811_7.5",-0.789143924174658,1.27018186891903e-05,0.000165123642959474,"146.0811_7.5","Isobutyrylglycine",NA,"HMDB00730",NA,NA,"-0.504729248","pHILIC",5e+05,"[M+H]+","YES","Y","Amino Acid","""Leucine, Isoleucine and Valine Metabolism""","Isobutyrylglycine",1400664.59149643,"IS"
"Tea","pHILIC_219.0795_5",-0.75239610134411,5.36243950685861e-05,0.000647323054756504,"219.0795_5","Pro-Cys or Cys-Pro","||","HMDB28783|HMDB29014|","||","HMDB|HMDB|Drugbank","-1.34365578532509|-1.34365578532509|2.74010600703997","pHILIC",1e+06,"[M+H]+","YES","Y","Peptide","Dipeptide","Pro-Cys or Cys-Pro",1359196.62924922,"IS"
"Tea","pHILIC_160.0967_7.5",-0.740562056703764,8.1022759166619e-05,0.000912856419943907,"160.0967_7.5","Betonicine","C08269","HMDB29412",NA,NA,"-0.774954111","pHILIC",3e+05,"[M+H]+","YES","Y","Xenobiotics","Food Component/Plant","Betonicine",877702.942247655,"IS"
"Tea","nRPLC_187.007_2.3",-0.727482323153908,0.000124761016240619,0.00131778823404154,"187.007_2.3","p-Cresol sulfate",NA,"HMDB0011635",NA,"HMDB","-0.262926837132504|3.62609691143212|0.819740926145161|0.819740926145161","nRPLC",2e+07,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","p-Cresol sulfate",17881105.7147503,"IS"
"Tea","pHILIC_298.1139_4.7",-0.720631034151602,0.000154938151696766,0.00154026750804433,"298.1139_4.7","1-Methylguanosine","C04545","HMDB01563","2140-65-0","HMDB","-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-2.35139493013028|-0.0876856932803102","pHILIC",60000,"[M+H]+","YES","Y","Nucleotide","""Pyrimidine Metabolism, Uracil containing""","1-Methylguanosine",56831.8762373089,"IS"
"Tea","pRPLC_704.4472_10.9",0.695094411506645,0.000329894372940994,0.00309734161261266,"704.4472_10.9","PS(30:2)",NA,NA,NA,NA,"-3.57365132211743|-3.57365132211743|-3.87512554039268","pRPLC",90000,"[M+H]+","YES","Y",NA,NA,"PS(30:2)",106832.863585519,"IS"
"Tea","pRPLC_676.417_10.7",0.689488811413849,0.000385542595923176,0.00342902913909176,"676.417_10.7","PS(28:2)",NA,"HMDB12342",NA,"HMDB","-2.093130967","pRPLC",20000,"[M+H]+","YES","Y",NA,NA,"PS(28:2)",28662.0765607863,"IS"
"Tea","pHILIC_785.6497_5.6",0.687620278049584,0.000405802264981273,0.00342902913909176,"785.6497_5.6","SM(d18:1/22:1)","C00550","HMDB12104",NA,"HMDB","-4.33968635","pHILIC",6e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/22:1)",7113340.70454638,"IS"
"Tea","pHILIC_813.6806_5.6",0.670803477771197,0.000633235418282247,0.00509603741379522,"813.6806_5.6","SM(d18:1/24:1)","C00550","HMDB12107",NA,"HMDB","-4.682361173","pHILIC",8e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/24:1)",9151088.07254077,"IS"
"Tea","nHILIC_512.2684_5.7",-0.663329344314137,0.000764991816306892,0.00562102682416803,"512.2684_5.7","Chenodeoxycholic acid 3-sulfate","C11301","HMDB02639","15324-64-8","HMDB","-0.669084886","nHILIC",5e+05,"[M-H]-","YES","Y","Lipid","Secondary Bile Acid Metabolism","Chenodeoxycholic acid 3-sulfate",566003.839069317,"IS"
"Tea","pHILIC_309.1649_15.6",0.663952188768892,0.000753183797782134,0.00562102682416803,"309.1649_15.6","Fructoselysine","C16488",NA,NA,NA,"-2.372591014","pHILIC",3e+05,"[M+H]+","YES","Y","Carbohydrate","Pentose Metabolism","Fructoselysine",352298.913520897,"IS"
"Tea","pHILIC_170.0923_8.5",-0.64277547730722,0.00125418981802056,0.00827071900292485,"170.0923_8.5","1-Methylhistidine","C01152","HMDB00001",NA,NA,"-0.630517121","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Histidine Metabolism","1-Methylhistidine",2105648.82297421,"IS"
"Tea","nHILIC_87.045_4.2",-0.642152632852465,0.00127241830814228,0.00827071900292485,"87.045_4.2","Butyric acid|Isobutyric acid","C00246|C02632","HMDB00039|HMDB01873","107-92-6|79-31-2","HMDB","-1.697854956","nHILIC",1e+05,"[M-H]-","YES","Y","Energy","Butanoate metabolism","Butyric acid|Isobutyric acid",121290.778460754,"IS"
"Tea","pRPLC_647.5116_11.7",0.64402116621673,0.00121839805320498,0.00827071900292485,"647.5116_11.7","SM(d18:1/12:0)","C00550","HMDB12096",NA,"HMDB","-1.012407775","pRPLC",2e+05,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/12:0)",327144.231265851,"IS"
"Tea","pRPLC_313.1548_3.5",-0.639038410578689,0.00136697615851532,0.00855625817737366,"313.1548_3.5","Phenylalanylphenylalanine",NA,"HMDB13302","2577-40-4","HMDB","0.40840946","pRPLC",20000,"[M+H]+","YES","Y","Peptide","Dipeptide","Phenylalanylphenylalanine",24994.2125917431,"IS"
"Tea","nHILIC_224.0617_4.8",-0.635924188304914,0.0014674359046353,0.00885702385297736,"224.0617_4.8","Androstenediol (3beta,17beta) disulfate","C04295","HMDB03818",NA,NA,"4.106181136","nHILIC",2e+06,"[M-H]2-","YES","Y","Lipid","Androgenic Steroids","Androstenediol (3beta,17beta) disulfate",2293139.04003664,"IS"
"Tea","nHILIC_740.525_4.5",0.632187121576384,0.00159619285039459,0.00930195143850641,"740.525_4.5","PE(36:3)",NA,NA,NA,NA,"1.921797659","nHILIC",2e+05,"[M-H]-","YES","Y",NA,NA,"PE(36:3)",237778.71058104,"IS"
"Tea","pHILIC_130.0863_6.6",-0.629072899302608,0.00171068659092132,0.00945528067733924,"130.0863_6.6","N-methylproline",NA,NA,NA,NA,"0.320726017","pHILIC",2e+06,"[M+H]+","YES","Y","Amino Acid","Urea cycle; Arginine and Proline Metabolism","N-methylproline",1724519.39713048,"IS"
"Tea","pHILIC_731.6033_5.7",0.628450054847853,0.00173440059761844,0.00945528067733924,"731.6033_5.7","SM(d18:1/18:0)","C00550","HMDB12088",NA,"HMDB","-3.907645158","pHILIC",3e+06,"[M+H]+","YES","Y",NA,NA,"SM(d18:1/18:0)",3312948.86080591,"IS"
"Tea","nHILIC_700.5312_4.5",0.622844454755058,0.00196064248748848,0.0103546431370485,"700.5312_4.5","PE(P-34:1)",NA,NA,NA,NA,"3.620182032","nHILIC",60000,"[M-H]-","YES","Y",NA,NA,"PE(P-34:1)",90648.3953498471,"IS"
"Tea","nHILIC_274.1407_12.3",-0.620975921390793,0.00204139245222398,0.0104221915737151,"274.1407_12.3","L-a-glutamyl-L-Lysine","C04700","HMDB04207","5891-53-2","HMDB","-0.511713733","nHILIC",3e+05,"[M-H]-","YES","Y","Peptide","Dipeptide","L-a-glutamyl-L-Lysine",291868.626570846,"IS"
"Tea","pHILIC_738.5403_4.4",-0.619730232481283,0.00209677226926813,0.0104221915737151,"738.5403_4.4","PC(P-34:4)",NA,NA,NA,NA,"-3.959555601","pHILIC",2e+05,"[M+H]+","YES","Y",NA,NA,"PC(P-34:4)",258031.155537207,"IS"
"Tea","nHILIC_133.0506_2.3",-0.611010410114712,0.0025211171988759,0.0118352446280563,"133.0506_2.3","2,3-Dihydroxyvaleric acid","C04039","HMDB00421","26386-47-0","HMDB","-0.214892254","nHILIC",70000,"[M-H]-","YES","Y","Cofactors and Vitamins","Pantothenate and CoA Metabolism","2,3-Dihydroxyvaleric acid",362197.295723164,"IS"
"Tea","nRPLC_375.254_10.2",-0.611010410114712,0.0025211171988759,0.0118352446280563,"375.254_10.2","MG(20:5)",NA,"HMDB11550",NA,"HMDB","-0.211661429","nRPLC",30000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(20:5)",31417.6743969735,"IS"
"Tea","nRPLC_299.2228_9.3",-0.608519032295691,0.00265486784647076,0.0121262882717178,"299.2228_9.3","MG(14:1)",NA,"HMDB11531",NA,"HMDB","0.068240997","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Monoacylglycerol","MG(14:1)",23451.1679308869,"IS"
"Tea","nRPLC_383.1535_7.6",-0.602913432202896,0.00297777949969552,0.0129025108819794,"383.1535_7.6","16a-hydroxy DHEA 3-sulfate",NA,NA,NA,NA,"0.314144509983391|0.728163869219615","nRPLC",7e+05,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","16a-hydroxy DHEA 3-sulfate",815468.043891356,"IS"
"Tea","pRPLC_359.3154_11",0.601667743293386,0.00305384872946257,0.0129025108819794,"359.3154_11","MG(18:0)",NA,"HMDB11131",NA,"HMDB","-0.529800999","pRPLC",2e+06,"[M+H]+","YES","Y","Lipid","Monoacylglycerol","MG(18:0)",2802861.76869317,"IS"
"Tea","pRPLC_312.1305_2.8",0.602913432202896,0.00297777949969551,0.0129025108819794,"312.1305_2.8","N2,N2-Dimethylguanosine",NA,"HMDB04824","2140-67-2","HMDB","0.80778606","pRPLC",20000,"[M+H]+","YES","Y","Nucleotide","""Purine Metabolism, Guanine containing""","N2,N2-Dimethylguanosine",22571.6899107034,"IS"
"Tea","nHILIC_179.0348_2.2",-0.58734232083402,0.00405255661160712,0.0167044406673562,"179.0348_2.2","4-Hydroxyphenylpyruvic acid","C01179","HMDB00707","156-39-8","HMDB","-0.99279013","nHILIC",50000,"[M-H]-","YES","Y","Amino Acid","Tyrosine Metabolism","4-Hydroxyphenylpyruvic acid",69155.0101814169,"IS"
"Tea","nRPLC_467.2636_8.4",-0.578622498467449,0.00478450742080274,0.0192519465265634,"467.2636_8.4","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",NA,NA,NA,NA,"-3.071418834","nRPLC",20000,"[M-H]-","YES","Y","Lipid","Androgenic Steroids","5alpha-Androstan-3alpha,17beta-diol 17-glucuronide",24570.0742396534,"IS"
