data_set1,data_set2,cor,p,p_adjust,p_adjust2,Mass,Compounds_ID,Metabolite,KEGG,HMDB,CAS,ChEBI,ppm,Mode,med,Ions,MSMS,Used.for.Quant,Super.pathway,Sub.pathway
VitD_IU,pHILIC_160.0967_7.5,-0.594199365783384,0.0035449683236563,0.0130239053629982,0.0238023098013416,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitE_a_Toco,pHILIC_160.0967_7.5,-0.876500980178555,8.86315978340046e-08,2.13982000484954e-06,1.24042690906122e-05,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Folate,pHILIC_160.0967_7.5,0.140012494236315,0.534299479637214,0.668863793027327,0.713328430333959,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
VitK,pHILIC_160.0967_7.5,0.827553522843909,2.01723805683197e-06,4.26141539505754e-05,0.0001095054622729,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Panto,pHILIC_160.0967_7.5,0.101309853553106,0.653716559030403,0.741463748162001,0.802871139343935,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Ca,pHILIC_160.0967_7.5,-0.0694370906375219,0.758806515299479,0.856510512322298,0.874614587252275,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Chrom,pHILIC_160.0967_7.5,-0.387026406832089,0.0751669023135461,0.189600096880437,0.199192291130897,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Cu,pHILIC_160.0967_7.5,-0.585092862093218,0.0042317567154026,0.037640362363318,0.0269778255515027,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Fluor,pHILIC_160.0967_7.5,0.529315526990946,0.0113022684628213,0.0276823676843014,0.0552891417921847,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Iodine,pHILIC_160.0967_7.5,0.182130073803336,0.417239834658644,0.628450468570617,0.615078538353765,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Fe,pHILIC_160.0967_7.5,-0.439388803050549,0.0407540305951523,0.137748623411615,0.133370059203792,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Mg,pHILIC_160.0967_7.5,-0.416622543825132,0.0537542190908051,0.159376544321861,0.160012143701011,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Mn,pHILIC_160.0967_7.5,-0.342632201342526,0.118532898464649,0.259657224571517,0.271951632056317,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Moly,pHILIC_160.0967_7.5,-0.457601810430882,0.0322423286561762,0.139716757510097,0.113519865476954,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Phos,pHILIC_160.0967_7.5,-0.233354157060525,0.295950966114328,0.555730147481349,0.497248696958551,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
K,pHILIC_160.0967_7.5,0.342632201342526,0.118532898464649,0.29898596776904,0.271951632056317,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Se,pHILIC_160.0967_7.5,0.0591922739860843,0.793584113899948,0.888183544695968,0.896246741672152,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Na,pHILIC_160.0967_7.5,0.140012494236315,0.534299479637214,0.752471767155743,0.713328430333959,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Zn,pHILIC_160.0967_7.5,0.291408118085338,0.188235824967069,0.429889924586954,0.367726997651045,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
W3,pHILIC_160.0967_7.5,0.0500857702959175,0.82482102493858,0.893556110350128,0.918553017577379,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
W6,pHILIC_160.0967_7.5,0.0409792666057506,0.856316072491849,0.967425614996144,0.937655630966931,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Alcohol,pHILIC_160.0967_7.5,0.0,1.0,1.0,1.0,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Caff,pHILIC_160.0967_7.5,-0.105623789804664,0.639918178957928,0.754333199795901,0.796075990128634,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Chln,pHILIC_160.0967_7.5,0.0330110758768547,0.884050224396649,0.93377804951896,0.954143614883815,160.0967_7.5,pHILIC_160.0967_7.5,Betonicine,C08269,HMDB29412,,,-0.774954111,pHILIC,300000.0,[M+H]+,YES,Y,Xenobiotics,Food Component/Plant
Energy,pHILIC_585.2694_4.9,-0.343770514303797,0.117234370897641,0.309572010651583,0.269732406917588,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
percent_carb_cal,pHILIC_585.2694_4.9,0.815032080269929,3.84704077927126e-06,7.22388768552048e-05,0.0001767074064611,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
percent_pro_cal,pHILIC_585.2694_4.9,-0.590784426899572,0.0037906527901671,0.0256248128615297,0.0250021185872805,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
percent_fat_cal,pHILIC_585.2694_4.9,-0.434835551205465,0.043134081305847,0.151867911264336,0.138427791564483,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
TotFib,pHILIC_585.2694_4.9,0.297099682891692,0.179358584000563,0.459266677213563,0.356211715497349,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
TotSolFib,pHILIC_585.2694_4.9,-0.60216755651228,0.0030231333853629,0.015965923191448,0.0213550518396655,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
SolFib,pHILIC_585.2694_4.9,-0.61468899908626,0.0023340351078685,0.0164354972179079,0.0176421539756784,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Sugar,pHILIC_585.2694_4.9,0.231077531137983,0.300822363549537,0.416712946228457,0.501856194880463,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
SugAdd,pHILIC_585.2694_4.9,-0.0022766259225417,0.991977429222695,0.991977429222695,1.0,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
MonSac,pHILIC_585.2694_4.9,-0.217417775602733,0.331077086708778,0.67941548975146,0.533643596482009,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Disacc,pHILIC_585.2694_4.9,-0.488336260385195,0.0211160537580832,0.103639691870905,0.084398256809974,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
SatFat,pHILIC_585.2694_4.9,-0.470123253004862,0.0272547314549422,0.131601417596721,0.10100150171366,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
MonoFat,pHILIC_585.2694_4.9,-0.122937799817252,0.585722498046952,0.68741043173566,0.756716632771751,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
PolyFat,pHILIC_585.2694_4.9,0.323280881000922,0.142225171138813,0.32926101263643,0.307410921305586,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
TransFat,pHILIC_585.2694_4.9,-0.317589316194567,0.149790051900395,0.275157812730073,0.317554910028837,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Chol,pHILIC_585.2694_4.9,0.0113831296127085,0.95990211073412,0.98727673132531,0.996043003457543,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Water,pHILIC_585.2694_4.9,0.180991760842065,0.420206526322365,0.586900024367601,0.617520895204172,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitA_IU,pHILIC_585.2694_4.9,0.596475991705926,0.0033887078327957,0.0336877425730873,0.0230818677249822,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Caroten,pHILIC_585.2694_4.9,0.653391639769469,0.0009759400022138,0.0164933860374143,0.0095639984680848,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Retinol,pHILIC_585.2694_4.9,0.166193692345544,0.459797897728815,0.574599368059041,0.651853398220481,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
BetaCaro,pHILIC_585.2694_4.9,0.342632201342526,0.118532898464649,0.247309380747231,0.271951632056317,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitB1,pHILIC_585.2694_4.9,0.359706895761589,0.10012150556675,0.206347980985133,0.242375223070645,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitB2,pHILIC_585.2694_4.9,0.108139731320731,0.631923165790146,0.779525657069596,0.790301004744811,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitB3,pHILIC_585.2694_4.9,-0.0352877017993964,0.876111370695276,0.902822083216474,0.949350296070359,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitB_NE,pHILIC_585.2694_4.9,-0.158225501616648,0.481885818945232,0.616385004377462,0.670641901847801,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitB6,pHILIC_585.2694_4.9,0.193513203416045,0.388206562471401,0.542205859980717,0.588651799569383,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitB12,pHILIC_585.2694_4.9,0.560049976945259,0.0067151262461523,0.0354642604874923,0.0383837816124996,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Biot,pHILIC_585.2694_4.9,-0.834383400611534,1.38776073431855e-06,3.35045091571192e-05,8.69242859950441e-05,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitC,pHILIC_585.2694_4.9,0.257258729247212,0.247763254007371,0.486883603805183,0.441898738778181,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitD_IU,pHILIC_585.2694_4.9,0.626072128698968,0.0018275142149164,0.0087953393394564,0.0148539426706053,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitE_a_Toco,pHILIC_585.2694_4.9,-0.244737286673233,0.272329762899394,0.380361404380146,0.470354355242938,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Folate,pHILIC_585.2694_4.9,0.297099682891692,0.179358584000563,0.39365715189734,0.356211715497349,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
VitK,pHILIC_585.2694_4.9,0.191236577493503,0.393920340288268,0.541240142347296,0.593198468050104,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Panto,pHILIC_585.2694_4.9,0.0899267239403972,0.690644356825702,0.767887475681208,0.828458752388887,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Ca,pHILIC_585.2694_4.9,-0.119522860933439,0.596255149220149,0.780174914919493,0.764808445018598,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Chrom,pHILIC_585.2694_4.9,0.566879854712884,0.0059414654015028,0.0320308043682684,0.0348739879431592,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Cu,pHILIC_585.2694_4.9,-0.163917066423003,0.466054773271287,0.60937399099538,0.656773537474971,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Fluor,pHILIC_585.2694_4.9,0.0011383129612708,0.995988667832509,0.995988667832509,1.0,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Iodine,pHILIC_585.2694_4.9,0.423452421592757,0.0495587168592788,0.144197825815017,0.152228198528313,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Fe,pHILIC_585.2694_4.9,0.303929560659317,0.169090336900278,0.336191375719377,0.343433593563672,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Mg,pHILIC_585.2694_4.9,0.209449584873837,0.349533434081558,0.573506314172654,0.551774932863681,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Mn,pHILIC_585.2694_4.9,0.2811633014339,0.20495848303931,0.384198454536057,0.390100538160454,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Moly,pHILIC_585.2694_4.9,-0.797957385850867,8.62137064254703e-06,0.0003642529096476,0.0003064349874813,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Phos,pHILIC_585.2694_4.9,-0.0876500980178555,0.698115436061659,0.848787832333959,0.833402633720416,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
K,pHILIC_585.2694_4.9,0.245875599634504,0.270035135253547,0.474471442577295,0.467925073798805,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Se,pHILIC_585.2694_4.9,0.341493888381255,0.119841795956085,0.277441965980525,0.274252163101342,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Na,pHILIC_585.2694_4.9,-0.219694401525274,0.325912804321367,0.550792639303111,0.527979921921955,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Zn,pHILIC_585.2694_4.9,-0.0830968461727721,0.713138249303773,0.836946973141234,0.844247858711855,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
W3,pHILIC_585.2694_4.9,0.536145404758571,0.0101086812893719,0.0370365003425823,0.0516800561123884,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
W6,pHILIC_585.2694_4.9,0.18782163860969,0.402578437110397,0.680357558716571,0.601483746655183,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Alcohol,pHILIC_585.2694_4.9,0.0,1.0,1.0,1.0,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Caff,pHILIC_585.2694_4.9,-0.483585675484057,0.0225980434686412,0.0681976668964351,0.0889717254279646,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Chln,pHILIC_585.2694_4.9,0.0182130073803336,0.935882254710926,0.964415250281381,0.982961697402177,585.2694_4.9,pHILIC_585.2694_4.9,Bilirubin,C00486,HMDB00054,,,-2.336115852,pHILIC,900000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Energy,pHILIC_583.2539_5.3,-0.142289120158856,0.527605895445689,0.678921895178115,0.708616884916335,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
percent_carb_cal,pHILIC_583.2539_5.3,0.504272641842987,0.0167046687561152,0.0688558297508163,0.0723169251080348,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
percent_pro_cal,pHILIC_583.2539_5.3,-0.385888093870819,0.0761024221829273,0.162740120717191,0.200603118155527,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
percent_fat_cal,pHILIC_583.2539_5.3,-0.496304451114091,0.0188062925336065,0.095460265316134,0.0784208390239819,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
TotFib,pHILIC_583.2539_5.3,-0.380196529064464,0.080911918536152,0.304560512900049,0.209398455454584,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
TotSolFib,pHILIC_583.2539_5.3,0.413207604941319,0.0559519058391747,0.154552118207395,0.164261298132248,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
SolFib,pHILIC_583.2539_5.3,0.211726210796378,0.344199829342317,0.577911547861452,0.546146655698694,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Sugar,pHILIC_583.2539_5.3,0.961874452273869,1.00039234350721e-12,8.45331530263589e-11,1.49341903679901e-09,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
SugAdd,pHILIC_583.2539_5.3,0.341493888381255,0.119841795956085,0.243764598273427,0.274252163101342,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
MonSac,pHILIC_583.2539_5.3,0.48150638261757,0.0232723704950924,0.201036619714086,0.0907490738025872,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
Disacc,pHILIC_583.2539_5.3,0.290269805124067,0.190046510068619,0.33776937373278,0.370617589959638,583.2539_5.3,pHILIC_583.2539_5.3,Biliverdin(1),C00500,HMDB01008,,,-2.086469819,pHILIC,1000000.0,[M+H]+,YES,Y,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
